Date,Close,High,Low,Open,Volume
2015-02-25,1898.79443359375,1902.7834975298715,1890.8163057215074,1898.7944335937502,62958800
2015-02-26,1894.8052978515625,1898.794361636513,1882.8381064967105,1882.8381064967105,76328800
2015-02-27,1914.75048828125,1926.7176788330078,1882.8379801432293,1898.7942342122396,85468000
2015-03-02,1914.75048828125,1918.7395517985026,1898.7942342122396,1898.7942342122396,96851600
2015-03-03,1898.79443359375,1930.7069450827207,1898.7944335937502,1930.7069450827207,57682400
2015-03-04,1890.816162109375,1906.7724166419434,1886.8270984762328,1894.805225742517,47226000
2015-03-05,1886.8271484375,1910.7615308701108,1882.8380846987313,1886.8271484375,67612800
2015-03-06,1930.70703125,1930.70703125,1890.816390108471,1898.7945183367767,77888400
2015-03-09,1882.838134765625,1918.7397093692066,1874.86000707594,1914.7506455243642,105046000
2015-03-10,1918.7391357421875,1926.7172610467287,1874.8594465672102,1886.8266345240222,69672800
2015-03-11,1894.8052978515625,1918.7396805612664,1890.8162340666117,1898.794361636513,98384400
2015-03-12,1898.79443359375,1918.7397532743569,1890.8163057215074,1890.8163057215074,45096400
2015-03-13,1898.79443359375,1922.7288172104782,1882.8381778492649,1910.761625402114,68090000
2015-03-16,1914.75048828125,1926.7176788330078,1890.8161071777345,1898.7942342122396,54288000
2015-03-17,1910.76123046875,1926.717482915253,1902.7831042454982,1922.7284198036273,51684800
2015-03-18,1906.7723388671875,1914.7504658080545,1890.8160849854537,1890.8160849854537,54372400
2015-03-19,1946.6629638671875,1946.6629638671875,1914.7504562628076,1930.7067100649977,74428400
2015-03-20,1946.6629638671875,1962.6192176693776,1926.7176466144501,1930.7067100649977,83046000
2015-03-23,1942.673828125,1958.630081333419,1942.673828125,1958.630081333419,36825600
2015-03-24,1961.0113525390625,1985.3717420115975,1956.9512876269735,1973.1915472753299,59234400
2015-03-25,1952.8909912109375,1977.2513777956895,1948.8309267801458,1956.9510556417297,59409600
2015-03-26,1956.9515380859375,1973.1917998127917,1940.711276359083,1952.891472654224,49491600
2015-03-27,1940.7109375,1952.89113166841,1924.4706786087866,1932.5908080543932,60455600
2015-03-30,1965.071533203125,1997.552054413094,1948.8312725981407,1956.951402900633,75822800
2015-03-31,2025.972412109375,2025.972412109375,1989.431827522232,2001.6120223846128,83456000
2015-04-01,1993.491943359375,2038.1526589947173,1965.071487955066,2025.972463821442,110690000
2015-04-02,1993.491943359375,2009.7322035904085,1952.891292781791,2005.67213853265,56737600
2015-04-06,1977.2515869140625,2001.6119760752213,1965.071392333483,1997.5519112150282,64304400
2015-04-07,1977.2515869140625,1981.3116517742556,1961.0113274732898,1981.3116517742556,95657600
2015-04-08,1961.0113525390625,1981.3116770995082,1944.7710928907059,1981.3116770995082,113430800
2015-04-09,1948.8309326171875,1961.011125946045,1940.7108037312826,1961.011125946045,62660800
2015-04-10,1948.8309326171875,1956.9510615030924,1944.7708681742351,1952.89099706014,52790800
2015-04-13,1956.9515380859375,1956.9515380859373,1940.711276359083,1956.9515380859373,80286400
2015-04-14,1924.470458984375,1948.8308445411392,1912.2902662059928,1932.5905875032963,104148800
2015-04-15,1956.9515380859375,1956.9515380859373,1920.4109492005152,1932.591145495656,47940400
2015-04-16,1948.8309326171875,1965.0711903889974,1944.7708681742351,1965.0711903889974,55566800
2015-04-17,1948.8309326171875,1961.011125946045,1936.6507392883302,1961.011125946045,40751200
2015-04-20,1961.0113525390625,1961.0113525390625,1932.5908981544385,1948.8311578027951,44488800
2015-04-21,1973.19140625,1973.19140625,1956.9511477623457,1965.071277006173,69309200
2015-04-22,1952.8909912109375,1973.1913133648975,1952.8909912109377,1973.1913133648975,44750400
2015-04-23,1948.8309326171875,1956.9510615030924,1940.7108037312826,1944.7708681742351,64157200
2015-04-24,1932.5908203125,1961.0112735523896,1932.5908203125,1952.8911440552783,53536400
2015-04-27,1827.029052734375,1916.3504730902778,1802.6686653645834,1916.3504730902778,308830800
2015-04-28,1770.1881103515625,1782.3683037714127,1729.5874656187284,1770.1881103515625,279868000
2015-04-29,1713.347412109375,1778.3084514310576,1680.866892448534,1770.1883215158473,316523200
2015-04-30,1745.827880859375,1753.9480105377909,1701.1671676280887,1717.4074269849202,195589600
2015-05-04,1814.8487548828125,1835.149076525797,1737.7075326394715,1749.8877256252622,189657600
2015-05-05,1822.9691162109375,1847.3295052917074,1806.7288568237577,1818.9090513641427,153516400
2015-05-06,1851.3895263671875,1851.3895263671877,1790.488555105109,1790.488555105109,128029200
2015-05-07,1814.8487548828125,1843.2692051829908,1794.5484332398282,1806.7286262256189,111124000
2015-05-08,1814.8487548828125,1843.2692051829908,1806.7286262256189,1839.209140854394,51254800
2015-05-11,1806.728759765625,1835.1492121664326,1806.728759765625,1814.8488890229987,34354800
2015-05-12,1831.0892333984375,1843.2694278556335,1806.728844484046,1814.8489741221765,96191200
2015-05-13,1827.029052734375,1835.149181857639,1810.7887944878473,1810.7887944878473,138148400
2015-05-15,1778.30810546875,1822.9688113138557,1774.2480413010132,1818.908747146119,102507600
2015-05-18,1802.6690673828125,1810.7891983169693,1778.308674580342,1778.308674580342,106922000
2015-05-19,1818.9090576171875,1822.9691224779401,1794.5486684526716,1802.6687981741768,66192000
2015-05-20,1831.0892333984375,1843.2694278556335,1814.8489741221765,1835.149298217503,74743200
2015-05-21,1887.929931640625,1891.9899960097446,1827.0289661038307,1843.2692235803092,120901600
2015-05-22,1855.4495849609375,1904.1703618089273,1843.2693907489402,1900.1102970715947,83152000
2015-05-25,1810.7890625,1835.1494534753363,1806.7289973374438,1827.0293231502242,100023600
2015-05-26,1806.728759765625,1835.1492121664326,1806.728759765625,1810.7888243943119,88446000
2015-05-27,1786.428466796875,1818.908984375,1786.428466796875,1786.428466796875,98622000
2015-05-28,1753.947998046875,1802.6687757703992,1745.8278684262875,1790.488581339518,160551600
2015-05-29,1749.8876953125,1758.0078238290312,1741.7675667959686,1745.8276310542342,158411600
2015-06-01,1737.707763671875,1758.008088013836,1721.467504198306,1753.9480231454438,116245200
2015-06-03,1713.347412109375,1737.707801855006,1697.1071522789546,1725.5276069821905,145928400
2015-06-04,1709.2874755859375,1721.467671373961,1688.9871492725654,1709.2874755859375,100190400
2015-06-05,1733.6475830078125,1733.6475830078127,1697.1070016329406,1709.2871954245647,67930800
2015-06-08,1672.746826171875,1725.5276726287543,1664.6266959477396,1717.407542404619,97918000
2015-06-09,1615.90576171875,1640.2661500863692,1575.3051144393844,1640.2661500863692,196405200
2015-06-10,1603.7254638671875,1636.20597959108,1579.3650770742681,1615.9056572636473,110615600
2015-06-11,1571.2449951171875,1624.0258347464471,1563.1248659434552,1615.9057055727149,106057200
2015-06-12,1607.78564453125,1619.9658388080018,1571.2450617009943,1575.3051264599114,108184000
2015-06-15,1530.6444091796875,1599.6655098588776,1530.6444091796875,1591.5453803672083,92020000
2015-06-16,1550.9447021484375,1571.2450254749879,1518.464184825957,1542.8245728178174,93402800
2015-06-17,1595.6055908203125,1615.905916403268,1567.1851350041745,1567.1851350041745,170708800
2015-06-18,1571.2449951171875,1619.9657701595809,1567.1849305303215,1607.7855763989826,116189200
2015-06-19,1624.0260009765625,1632.1461309814454,1599.6656109619141,1607.785740966797,139460400
2015-06-22,1619.9656982421875,1640.2660202752975,1611.8455694289435,1636.2059558686756,51412000
2015-06-23,1632.14599609375,1636.20606076065,1603.725543425451,1624.0258667599503,115338000
2015-06-24,1607.78564453125,1664.626551156092,1595.605450254498,1640.2661626025883,136800000
2015-06-25,1624.0260009765625,1652.4464559936523,1603.7256759643556,1615.9058709716796,127306400
2015-06-26,1640.2662353515625,1648.3863652295404,1611.8457807786392,1636.2061704125733,42988000
2015-06-29,1628.0860595703125,1632.146124556772,1607.7857346380142,1615.9058646109336,51673600
2015-06-30,1632.14599609375,1652.4463194282494,1615.9057374261506,1644.3261900944497,66377600
2015-07-01,1624.0260009765625,1644.3263259887697,1619.965935974121,1644.3263259887697,68338800
2015-07-02,1636.2060546875,1648.38624864299,1607.7856021246898,1607.7856021246898,88189600
2015-07-03,1652.4464111328125,1656.5064760250307,1624.025956887285,1644.3262813483761,44312000
2015-07-06,1611.845703125,1640.2661563287154,1607.7856383816122,1628.0859620985518,40962400
2015-07-07,1648.38623046875,1648.38623046875,1624.0258428263546,1632.1459720404864,76844800
2015-07-08,1615.90576171875,1632.1460206304962,1607.7856322628768,1624.025891174623,68092000
2015-07-09,1607.78564453125,1624.0259035669192,1595.605450254498,1607.78564453125,67824800
2015-07-10,1624.0260009765625,1632.1461309814454,1615.9058709716796,1619.965935974121,93061200
2015-07-13,1632.14599609375,1636.20606076065,1619.9658020930503,1624.0258667599503,121620800
2015-07-14,1644.3262939453125,1656.5064887152778,1636.206164098669,1640.2662290219907,93382000
2015-07-15,1624.0260009765625,1652.4464559936523,1615.9058709716796,1652.4464559936523,58466000
2015-07-22,1688.9869384765625,1688.9869384765625,1644.3262261610764,1656.5064204289363,146678400
2015-07-23,1640.2662353515625,1684.9269496804416,1640.2662353515623,1672.7467548634745,80344400
2015-07-24,1624.0260009765625,1640.2662609863282,1615.9058709716796,1632.1461309814454,101181200
2015-07-27,1550.9447021484375,1632.1459954546385,1546.8846374831276,1619.9658014587083,139128000
2015-07-28,1522.5244140625,1530.6445442708332,1506.2841536458332,1522.5244140625,107764400
2015-07-29,1542.824462890625,1550.9445916426807,1522.524141010485,1534.704334138569,111259600
2015-07-30,1546.884765625,1567.1850906332022,1534.7045706200788,1559.0649606299212,115432800
2015-07-31,1546.884765625,1555.0048956282808,1514.4042456118766,1542.8247006233596,226184800
2015-08-03,1575.3050537109375,1579.3651182823573,1526.5842788538982,1526.5842788538982,189702800
2015-08-04,1546.884765625,1587.4854156414042,1538.7646356217192,1575.305220636483,172058000
2015-08-05,1591.54541015625,1591.54541015625,1546.884697116151,1559.0648915816325,182880400
2015-08-06,1591.54541015625,1636.2061231963487,1583.4252805125957,1607.7856694435586,138502000
2015-08-07,1567.1849365234375,1587.485259535399,1563.124871921045,1587.485259535399,60834400
2015-08-10,1546.884765625,1583.4253506397638,1534.7045706200788,1583.4253506397638,64787200
2015-08-11,1485.9837646484375,1567.185063263106,1481.923699717704,1563.1249983323726,166308400
2015-08-12,1429.1427001953125,1461.6232161088424,1384.481990814209,1461.6232161088424,199885200
2015-08-13,1477.8636474609375,1490.0438423575936,1437.2629978054172,1441.3230627709693,148333600
2015-08-14,1461.6234130859375,1477.8636732313366,1453.5032830132377,1477.8636732313366,122529600
2015-08-18,1429.1427001953125,1461.6232161088424,1421.02257121693,1453.5030871304598,83244000
2015-08-19,1412.902587890625,1441.3230422447466,1400.7223931674298,1429.1428475215516,92040000
2015-08-20,1412.902587890625,1412.902587890625,1384.4821335365032,1396.6623282596981,87566000
2015-08-21,1380.4219970703125,1388.5421264648437,1364.18173828125,1380.4219970703125,136115600
2015-08-24,1327.64111328125,1356.0615652475153,1319.5209841480314,1343.8813715476874,129089600
2015-08-25,1380.4219970703125,1404.7823852539063,1331.701220703125,1331.701220703125,296784800
2015-08-26,1388.5421142578125,1408.8424375656753,1356.061596965232,1388.5421142578125,202368000
2015-08-27,1461.6234130859375,1465.6834781222872,1412.9026326497394,1421.0227627224392,219296800
2015-08-28,1473.8033447265625,1506.2838592108944,1457.5630874843966,1494.10366627927,174394000
2015-08-31,1477.8636474609375,1481.9237124264894,1453.5032576676253,1457.5633226331772,107618400
2015-09-01,1416.962646484375,1461.6233602704156,1408.8425167050948,1461.6233602704156,74196800
2015-09-02,1429.1427001953125,1441.3228936628861,1396.6621842817826,1412.9024422385476,66349600
2015-09-03,1433.2030029296875,1453.5033287502215,1425.082872601474,1437.2630680937943,95144800
2015-09-04,1433.2030029296875,1441.3231332579012,1416.9627422732606,1429.1429377655809,41096400
2015-09-07,1421.0225830078125,1433.2027765764508,1412.9024539620534,1429.1427120535714,54352800
2015-09-08,1429.1427001953125,1433.2027646845036,1412.9024422385476,1421.02257121693,57412800
2015-09-09,1412.902587890625,1449.4431720602101,1396.6623282596981,1441.3230422447466,135401200
2015-09-10,1396.6624755859375,1404.7826062579488,1388.5423449139264,1404.7826062579488,70959200
2015-09-11,1404.7823486328125,1412.902477815661,1404.7823486328125,1412.902477815661,46889600
2015-09-14,1404.7823486328125,1412.902477815661,1396.662219449964,1412.902477815661,41073600
2015-09-15,1412.902587890625,1412.902587890625,1396.6623282596981,1400.7223931674298,32625200
2015-09-16,1404.7823486328125,1416.9625424070855,1396.662219449964,1412.902477815661,32254800
2015-09-17,1404.7823486328125,1416.9625424070855,1396.662219449964,1400.7222840413883,112392000
2015-09-18,1404.7823486328125,1421.02260699851,1400.7222840413883,1412.902477815661,94615200
2015-09-21,1396.6624755859375,1412.9027369299602,1396.6624755859375,1404.7826062579488,66774000
2015-09-22,1396.6624755859375,1404.7826062579488,1392.602410249932,1396.6624755859375,34276400
2015-09-23,1307.3408203125,1380.4219841809006,1303.2807556531445,1380.4219841809006,75746400
2015-09-25,1254.559814453125,1299.2205198220063,1254.559814453125,1299.2205198220063,138808000
2015-09-28,1222.0794677734375,1262.680114543319,1222.0794677734375,1254.5599851893428,63378800
2015-09-29,1262.68017578125,1262.68017578125,1161.1785539338828,1185.538943177251,63959200
2015-09-30,1287.04052734375,1299.2207216088327,1270.8002683236396,1274.860333078667,118378400
2015-10-01,1295.1605224609375,1319.5209084633377,1287.040393793471,1299.220586794671,63633600
2015-10-02,1246.43994140625,1299.2207858306188,1246.43994140625,1295.160720874898,89269200
2015-10-05,1331.701171875,1331.701171875,1266.74013910061,1274.8602681974087,56322400
2015-10-06,1445.3828125,1449.4428765800562,1347.9412745786517,1347.9412745786517,179906000
2015-10-07,1449.4429931640625,1473.8033796037946,1412.9024135044642,1461.6231863839284,118109200
2015-10-08,1445.3828125,1457.5630047401685,1429.1425561797753,1449.4428765800562,108926400
2015-10-09,1477.8636474609375,1506.2841022198015,1465.6834525642814,1469.7435175298333,177488400
2015-10-12,1490.0438232421875,1498.1639530691205,1461.6233688479224,1461.6233688479224,66492800
2015-10-13,1453.503173828125,1490.0437564103963,1453.503173828125,1481.9236269476692,123736400
2015-10-15,1445.3828125,1477.8633251404494,1437.2626843398875,1453.5029406601125,80592800
2015-10-16,1449.4429931640625,1473.8033796037946,1445.3829287574404,1445.3829287574404,65777200
2015-10-19,1485.9837646484375,1485.9837646484375,1453.5032452025698,1453.5032452025698,54853200
2015-10-20,1502.223876953125,1502.223876953125,1465.6832961623734,1485.9836188239021,65063600
2015-10-21,1498.1636962890625,1526.584145812161,1481.9234394187204,1481.9234394187204,65543200
2015-10-22,1490.0438232421875,1514.4042127229864,1490.0438232421875,1506.2840828960534,66396000
2015-10-23,1526.584228515625,1534.704357390708,1494.1037130152924,1518.464099640542,142408000
2015-10-26,1555.0047607421875,1563.1248900411024,1538.764502144358,1542.8245667938154,145286400
2015-10-27,1567.1849365234375,1567.1849365234375,1530.6443551019065,1542.8245489090834,80484400
2015-10-28,1534.704345703125,1563.124796549479,1534.704345703125,1546.884538922991,72526000
2015-10-29,1461.6234130859375,1530.6445187038844,1453.5032830132377,1526.5844536675347,113545600
2015-10-30,1412.902587890625,1449.4431720602101,1412.902587890625,1433.2029124292833,183069200
2015-11-02,1388.5421142578125,1412.9025022272476,1364.1817262883771,1408.8424375656753,84406800
2015-11-03,1437.2628173828125,1473.8033974857653,1412.9024306475105,1412.9024306475105,133874000
2015-11-04,1477.8636474609375,1485.9837773920415,1441.3230627709693,1441.3230627709693,104358000
2015-11-05,1457.5633544921875,1485.983809872258,1445.3831593293,1481.9237448179622,76689200
2015-11-06,1457.5633544921875,1473.8036147093705,1445.3831593293,1445.3831593293,39835600
2015-11-09,1412.902587890625,1445.3831071524785,1412.902587890625,1429.1428475215516,66005200
2015-11-10,1364.181884765625,1412.9026663643974,1364.181884765625,1384.4822104317802,122132000
2015-11-11,1327.64111328125,1356.0615652475153,1323.5810487146407,1352.001500680906,122912000
2015-11-12,1360.12158203125,1372.3017753031716,1327.6410666394588,1327.6410666394588,101481200
2015-11-13,1408.842529296875,1408.842529296875,1343.8814904820335,1347.941555407961,86066400
2015-11-16,1380.4219970703125,1384.4820617675782,1356.061608886719,1372.3018676757813,54983200
2015-11-17,1400.722412109375,1408.8425420346468,1384.4821522588315,1384.4821522588315,75114400
2015-11-18,1400.722412109375,1412.9026069972826,1388.5422172214674,1412.9026069972826,49671200
2015-11-19,1425.082763671875,1425.0827636718752,1408.842504256811,1412.9025691105771,61782000
2015-11-20,1408.842529296875,1421.0227240746578,1392.6022695931647,1404.7824643709473,54798400
2015-11-23,1416.962646484375,1437.2629709325752,1416.962646484375,1416.962646484375,45954000
2015-11-24,1412.902587890625,1421.0227177060883,1396.6623282596981,1396.6623282596981,26436400
2015-11-25,1449.4429931640625,1453.5030575706844,1412.9024135044642,1416.9624779110861,65648400
2015-11-26,1506.2838134765625,1506.2838134765625,1445.382850667537,1457.5630432293422,114857200
2015-11-27,1457.5633544921875,1506.2841351437369,1457.5633544921875,1498.1640050351452,50550800
2015-11-30,1380.4219970703125,1461.623291015625,1380.4219970703125,1445.3830322265626,291126000
2015-12-01,1445.3828125,1457.5630047401685,1421.0224280196628,1421.0224280196628,81230800
2015-12-02,1445.3828125,1457.5630047401685,1437.2626843398875,1449.4428765800562,45067200
2015-12-03,1429.1427001953125,1449.4430226412685,1429.1427001953125,1437.2628291736949,46170000
2015-12-04,1421.0225830078125,1433.2027765764508,1412.9024539620534,1429.1427120535714,66563200
2015-12-07,1477.8636474609375,1485.9837773920415,1433.202932839865,1437.2629978054172,65284000
2015-12-08,1461.6234130859375,1473.803608194987,1445.3831529405381,1461.6234130859375,75222000
2015-12-10,1441.322998046875,1441.322998046875,1421.022674130722,1429.1428036971831,79034800
2015-12-11,1421.0225830078125,1453.5030991908482,1421.0225830078125,1449.4430346679687,45985200
2015-12-14,1400.722412109375,1400.722412109375,1372.301957370924,1380.4220872961957,78568800
2015-12-15,1421.0225830078125,1421.0225830078125,1392.6021313476563,1408.842389439174,55228000
2015-12-16,1453.503173828125,1453.503173828125,1421.022655977217,1437.2629149026711,87191200
2015-12-17,1477.8636474609375,1485.9837773920415,1457.5633226331772,1485.9837773920415,90298000
2015-12-18,1416.962646484375,1457.5632953807753,1416.962646484375,1457.5632953807753,93092000
2015-12-21,1441.322998046875,1441.322998046875,1416.9626093474913,1416.9626093474913,16910000
2015-12-22,1441.322998046875,1449.4431276133362,1429.1428036971831,1449.4431276133362,44916000
2015-12-23,1441.322998046875,1445.3830628301057,1421.022674130722,1437.2629332636443,51713200
2015-12-28,1461.6234130859375,1473.803608194987,1412.9026326497394,1412.9026326497394,66709200
2015-12-29,1481.9234619140625,1481.9234619140625,1473.8033333556293,1473.8033333556293,43552000
2015-12-30,1502.223876953125,1502.223876953125,1477.8634897592906,1481.9235542915962,104390800
2016-01-04,1502.223876953125,1518.464135082348,1473.8034252269847,1494.1037478885135,60667600
2016-01-05,1522.5244140625,1550.9448697916666,1502.2240885416666,1502.2240885416666,106152400
2016-01-06,1518.4644775390625,1546.8849356748206,1518.4644775390625,1534.7047393309242,106147600
2016-01-07,1477.8636474609375,1502.2240372542497,1477.8636474609375,1485.9837773920415,92196400
2016-01-08,1506.2838134765625,1506.2838134765625,1477.863364165684,1477.863364165684,97109200
2016-01-11,1477.8636474609375,1485.9837773920415,1461.6233875987293,1477.8636474609375,62974000
2016-01-12,1494.1041259765625,1506.2843226557193,1477.8638637376869,1494.1041259765625,77847200
2016-01-13,1518.4644775390625,1534.7047393309242,1494.10408485127,1506.2842811951664,132198400
2016-01-14,1518.4644775390625,1538.7648047788896,1477.8638230594086,1477.8638230594086,120844000
2016-01-15,1506.2838134765625,1530.6441986001728,1506.2838134765625,1518.4640060383676,41635600
2016-01-18,1506.2838134765625,1514.4039418510993,1502.2237492892941,1502.2237492892941,61618000
2016-01-19,1522.5244140625,1526.5844791666666,1498.1640234375,1498.1640234375,33891200
2016-01-20,1514.4041748046875,1526.584369240114,1510.3441099928789,1514.4041748046875,111518800
2016-01-21,1510.3441162109375,1522.5243106965097,1502.2239865538895,1514.4041810394617,111117200
2016-01-22,1522.5244140625,1526.5844791666666,1506.2841536458332,1510.34421875,102318000
2016-01-25,1546.884765625,1550.9448306266404,1522.5243756151574,1526.5844406167978,52867200
2016-01-26,1546.884765625,1550.9448306266404,1530.6445056184384,1534.7045706200788,68705200
2016-01-27,1550.9447021484375,1559.0648314790576,1534.7044434871973,1550.9447021484375,97861600
2016-01-28,1542.824462890625,1550.9445916426807,1530.644269762541,1550.9445916426807,84751600
2016-01-29,1559.064697265625,1559.064697265625,1530.6442470550537,1542.8244400024414,118885600
2016-02-01,1563.1248779296875,1567.1849425476867,1522.5242317496954,1559.064813311688,73618400
2016-02-02,1542.824462890625,1559.0647203947367,1526.584205386513,1555.0046560187088,50634000
2016-02-03,1522.5244140625,1530.6445442708332,1518.4643489583332,1526.5844791666666,62028400
2016-02-04,1559.064697265625,1587.4851474761963,1526.5841827392578,1538.7643756866455,176216000
2016-02-05,1680.866943359375,1688.9870735205313,1559.064990942029,1559.064990942029,244064000
2016-02-09,1632.14599609375,1668.686578095849,1632.14599609375,1656.5063840951493,56263200
2016-02-10,1595.6055908203125,1640.2663071028148,1591.5455257037213,1624.0260466364502,56126000
2016-02-11,1624.0260009765625,1628.086065979004,1595.6055459594727,1595.6055459594727,144164400
2016-02-12,1579.3651123046875,1615.905693309166,1567.184918636528,1607.7855641970598,136429600
2016-02-15,1591.54541015625,1595.6054749780772,1579.3652156907683,1591.54541015625,110414800
2016-02-16,1583.4254150390625,1599.6656757061298,1579.3653498722956,1595.605610539363,90171200
2016-02-17,1575.3050537109375,1591.5453119966173,1571.2449891395174,1579.3651182823573,103568000
2016-02-18,1579.3651123046875,1603.7254996410065,1575.3050477486343,1587.485241416794,205636800
2016-02-19,1510.3441162109375,1538.764570010606,1494.1038568968415,1538.764570010606,381658000
2016-02-22,1526.584228515625,1538.7644218282496,1498.163777452834,1498.163777452834,122025200
2016-02-23,1502.223876953125,1522.5241996146538,1490.0436833562078,1502.223876953125,78939200
2016-02-24,1526.584228515625,1542.8244862657912,1506.2839063279173,1518.464099640542,76399200
2016-02-25,1514.4041748046875,1534.7044988637317,1502.2239803692612,1526.584369240114,59981600
2016-02-26,1538.7645263671875,1546.8846557939273,1522.524267513708,1522.524267513708,59542000
2016-02-29,1550.9447021484375,1550.9447021484375,1522.5242494912673,1538.7645081525075,109371200
2016-03-01,1534.704345703125,1550.944603329613,1522.5241524832588,1538.764410109747,75571600
2016-03-02,1563.1248779296875,1579.3651364016841,1542.8245548396915,1550.9446840756898,125545600
2016-03-03,1575.3050537109375,1587.4852474251973,1559.0647954252577,1575.3050537109375,80812000
2016-03-04,1587.4852294921875,1587.4852294921875,1563.1248423388547,1575.305035915521,69759600
2016-03-07,1619.9656982421875,1624.0257626488094,1591.5452473958333,1599.6653762090773,176466000
2016-03-08,1624.0260009765625,1628.086065979004,1607.785740966797,1624.0260009765625,145376000
2016-03-10,1640.2662353515625,1640.2662353515623,1591.5454560836943,1591.5454560836943,124006000
2016-03-15,1652.4464111328125,1664.626605809467,1648.3863462405943,1664.626605809467,57556000
2016-03-16,1652.4464111328125,1656.5064760250307,1624.025956887285,1656.5064760250307,46800000
2016-03-17,1640.2662353515625,1664.6266249854964,1624.0259755956063,1664.6266249854964,75276400
2016-03-18,1640.2662353515625,1652.4464301685293,1624.0259755956063,1652.4464301685293,110007200
2016-03-21,1648.38623046875,1656.5063596828818,1640.2661012546182,1640.2661012546182,137365600
2016-03-22,1672.746826171875,1676.8068912839426,1652.4465006115365,1656.5065657236041,87624800
2016-03-23,1664.62646484375,1676.8066584889482,1656.5063357469514,1676.8066584889482,103693600
2016-03-24,1660.5665283203125,1676.806787765988,1656.5064634588937,1656.5064634588937,115484400
2016-03-28,1636.2060546875,1660.56644259848,1628.0859253838398,1652.4463132948201,71154000
2016-03-29,1656.5064697265625,1656.5064697265625,1624.0259507123162,1636.2061453426586,90892400
2016-03-30,1725.0848388671875,1725.0848388671875,1675.082379769588,1683.4161229525212,178441600
2016-03-31,1716.7509765625,1729.2515904695085,1700.0834913531553,1725.0847191671724,103862400
2016-04-01,1683.4161376953125,1712.5842390910234,1654.2480362996018,1704.250495835106,60710400
2016-04-04,1695.9166259765625,1695.9166259765625,1679.2491407089797,1683.4160120258753,36848800
